id,date,time,item,qty,price
158482,2025-07-07,11:22:13,Steamed White Rice,1,4.5
158483,2025-07-07,11:30:04,String Bean Chicken Breast,1,6.15
158484,2025-07-07,11:30:04,Black Pepper Chicken,1,6.15
158485,2025-07-07,11:30:04,Mushroom Chicken,1,6.15
158486,2025-07-07,11:30:04,Steamed White Rice,1,4.5
158487,2025-07-07,11:35:26,Kung Pao Chicken,1,6.15
158488,2025-07-07,11:35:26,Black Pepper Angus Steak,2,7.15
158489,2025-07-07,11:35:26,Orange Chicken,1,6.15
158490,2025-07-07,11:35:26,Grilled Teriyaki Chicken,1,6.15
158491,2025-07-07,11:43:57,Grilled Teriyaki Chicken,1,6.15
158492,2025-07-07,11:51:19,Broccoli Beef,1,6.15
158493,2025-07-07,11:51:19,Orange Chicken,1,6.15
158494,2025-07-07,11:51:19,Mushroom Chicken,1,6.15
158495,2025-07-07,11:51:19,Teriyaki Chicken,1,6.15
158496,2025-07-07,11:56:05,Teriyaki Chicken,1,6.15
158497,2025-07-07,12:05:17,Super Greens Side,1,4.5
158498,2025-07-07,12:05:17,Teriyaki Chicken,1,6.15
158499,2025-07-07,12:11:06,Chow Mein,1,4.5
158500,2025-07-07,12:11:06,Fried Rice,1,4.5
158501,2025-07-07,12:21:07,Orange Chicken,2,6.15
158502,2025-07-07,12:21:07,Grilled Teriyaki Chicken,1,6.15
158503,2025-07-07,12:30:09,Super Greens Side,1,4.5
158504,2025-07-07,12:30:09,Chow Mein,2,4.5
158505,2025-07-07,12:30:09,Grilled Teriyaki Chicken,1,6.15
158506,2025-07-07,12:37:20,Black Pepper Angus Steak,1,7.15
158507,2025-07-07,12:37:20,Fried Rice,1,4.5
158508,2025-07-07,12:37:20,Grilled Teriyaki Chicken,1,6.15
158509,2025-07-07,12:45:55,Super Greens Side,1,4.5
158510,2025-07-07,12:45:55,Chow Mein,1,4.5
158511,2025-07-07,12:45:55,Orange Chicken,1,6.15
158512,2025-07-07,12:45:55,Black Pepper Angus Steak,1,7.15
158513,2025-07-07,12:53:38,Black Pepper Chicken,2,6.15
158514,2025-07-07,12:53:38,Teriyaki Chicken,1,6.15
158515,2025-07-07,13:03:20,String Bean Chicken Breast,1,6.15
158516,2025-07-07,13:03:20,Black Pepper Chicken,1,6.15
158517,2025-07-07,13:10:48,Honey Sesame Chicken Breast,1,6.15
158518,2025-07-07,13:10:48,Beijing Beef,1,6.15
158519,2025-07-07,13:10:48,String Bean Chicken Breast,1,6.15
158520,2025-07-07,13:16:36,Black Pepper Angus Steak,1,7.15
158521,2025-07-07,13:23:55,Super Greens Side,1,4.5
158522,2025-07-07,13:23:55,Mushroom Chicken,1,6.15
158523,2025-07-07,13:30:05,Super Greens Side,1,4.5
158524,2025-07-07,13:37:50,Chow Mein,1,4.5
158525,2025-07-07,13:37:50,Orange Chicken,1,6.15
158526,2025-07-07,13:37:50,Beijing Beef,1,6.15
158527,2025-07-07,13:44:42,Mushroom Chicken,1,6.15
158528,2025-07-07,13:44:42,Steamed White Rice,1,4.5
158529,2025-07-07,13:51:10,Black Pepper Chicken,1,6.15
158530,2025-07-07,13:51:10,Fried Rice,1,4.5
158531,2025-07-07,13:57:39,Kung Pao Chicken,1,6.15
158532,2025-07-07,13:57:39,Teriyaki Chicken,1,6.15
158533,2025-07-07,13:57:39,Steamed White Rice,1,4.5
158534,2025-07-07,14:02:38,Kung Pao Chicken,1,6.15
158535,2025-07-07,14:10:54,Super Greens Side,1,4.5
158536,2025-07-07,14:10:54,Mushroom Chicken,1,6.15
158537,2025-07-07,14:17:47,Mushroom Chicken,1,6.15
158538,2025-07-07,14:17:47,Orange Chicken,1,6.15
158539,2025-07-07,14:17:47,Teriyaki Chicken,1,6.15
158540,2025-07-07,14:28:21,Fried Rice,1,4.5
158541,2025-07-07,14:28:21,Orange Chicken,1,6.15
158542,2025-07-07,14:28:21,Steamed White Rice,1,4.5
158543,2025-07-07,14:36:04,Fried Rice,1,4.5
158544,2025-07-07,14:45:23,Super Greens Side,1,4.5
158545,2025-07-07,14:45:23,Teriyaki Chicken,1,6.15
158546,2025-07-07,14:53:51,Fried Rice,1,4.5
158547,2025-07-07,15:01:20,Super Greens Side,1,4.5
158548,2025-07-07,15:01:20,Black Pepper Chicken,1,6.15
158549,2025-07-07,15:01:20,Teriyaki Chicken,1,6.15
158550,2025-07-07,15:01:20,Beijing Beef,1,6.15
158551,2025-07-07,15:07:49,Broccoli Beef,1,6.15
158552,2025-07-07,15:07:49,Beijing Beef,1,6.15
158553,2025-07-07,15:07:49,Black Pepper Angus Steak,1,7.15
158554,2025-07-07,15:07:49,Mushroom Chicken,1,6.15
158555,2025-07-07,15:07:49,Grilled Teriyaki Chicken,1,6.15
158556,2025-07-07,15:14:03,Honey Sesame Chicken Breast,1,6.15
158557,2025-07-07,15:22:03,Kung Pao Chicken,1,6.15
158558,2025-07-07,15:22:03,Black Pepper Chicken,2,6.15
158559,2025-07-07,15:22:03,Orange Chicken,2,6.15
158560,2025-07-07,15:22:03,Grilled Teriyaki Chicken,1,6.15
158561,2025-07-07,15:28:57,Kung Pao Chicken,1,6.15
158562,2025-07-07,15:34:55,Black Pepper Angus Steak,2,7.15
158563,2025-07-07,15:34:55,Orange Chicken,1,6.15
158564,2025-07-07,15:34:55,Beijing Beef,1,6.15
158565,2025-07-07,15:42:38,Broccoli Beef,1,6.15
158566,2025-07-07,15:42:38,Orange Chicken,1,6.15
158567,2025-07-07,15:42:38,Black Pepper Angus Steak,1,7.15
158568,2025-07-07,15:52:56,Chow Mein,1,4.5
158569,2025-07-07,16:01:07,Kung Pao Chicken,1,6.15
158570,2025-07-07,16:01:07,Fried Rice,1,4.5
158571,2025-07-07,16:01:07,Teriyaki Chicken,1,6.15
158572,2025-07-07,16:08:59,String Bean Chicken Breast,2,6.15
158573,2025-07-07,16:08:59,Broccoli Beef,3,6.15
158574,2025-07-07,16:08:59,Beijing Beef,1,6.15
158575,2025-07-07,16:15:01,Honey Sesame Chicken Breast,1,6.15
158576,2025-07-07,16:23:54,Black Pepper Chicken,1,6.15
158577,2025-07-07,16:23:54,Orange Chicken,1,6.15
158578,2025-07-07,16:23:54,Mushroom Chicken,1,6.15
158579,2025-07-07,16:30:17,Super Greens Side,1,4.5
158580,2025-07-07,16:37:36,String Bean Chicken Breast,1,6.15
158581,2025-07-07,16:45:53,Black Pepper Chicken,2,6.15
158582,2025-07-07,16:52:31,Beijing Beef,2,6.15
158583,2025-07-07,16:52:31,Kung Pao Chicken,1,6.15
158584,2025-07-07,16:52:31,Orange Chicken,1,6.15
158585,2025-07-07,16:52:31,String Bean Chicken Breast,1,6.15
158586,2025-07-07,16:59:48,Honey Sesame Chicken Breast,1,6.15
158587,2025-07-07,16:59:48,Super Greens Side,1,4.5
158588,2025-07-07,17:08:33,Chow Mein,1,4.5
158589,2025-07-07,17:08:33,Beijing Beef,1,6.15
158590,2025-07-07,17:14:28,Chow Mein,1,4.5
158591,2025-07-07,17:14:28,Black Pepper Chicken,2,6.15
158592,2025-07-07,17:23:56,Super Greens Side,1,4.5
158593,2025-07-07,17:23:56,Grilled Teriyaki Chicken,1,6.15
158594,2025-07-07,17:31:59,String Bean Chicken Breast,1,6.15
158595,2025-07-07,17:31:59,Teriyaki Chicken,1,6.15
158596,2025-07-07,17:40:02,Honey Sesame Chicken Breast,1,6.15
158597,2025-07-07,17:40:02,Orange Chicken,1,6.15
158598,2025-07-07,17:40:02,Mushroom Chicken,1,6.15
158599,2025-07-07,17:49:07,Black Pepper Chicken,1,6.15
158600,2025-07-07,17:49:07,Kung Pao Chicken,1,6.15
158601,2025-07-07,17:57:41,String Bean Chicken Breast,1,6.15
158602,2025-07-07,17:57:41,Chow Mein,1,4.5
158603,2025-07-07,17:57:41,Kung Pao Chicken,2,6.15
158604,2025-07-07,18:03:25,Honey Sesame Chicken Breast,2,6.15
158605,2025-07-07,18:09:32,Black Pepper Chicken,1,6.15
158606,2025-07-07,18:09:32,Kung Pao Chicken,1,6.15
158607,2025-07-07,18:09:32,Steamed White Rice,1,4.5
158608,2025-07-07,18:16:38,Fried Rice,1,4.5
158609,2025-07-07,18:16:38,Mushroom Chicken,1,6.15
158610,2025-07-07,18:24:53,Beijing Beef,1,6.15
158611,2025-07-07,18:30:58,Broccoli Beef,1,6.15
158612,2025-07-07,18:30:58,Black Pepper Angus Steak,2,7.15
158613,2025-07-07,18:30:58,Steamed White Rice,1,4.5
158614,2025-07-07,18:38:37,Broccoli Beef,1,6.15
158615,2025-07-07,18:38:37,Black Pepper Chicken,1,6.15
158616,2025-07-07,18:38:37,Grilled Teriyaki Chicken,1,6.15
158617,2025-07-07,18:47:35,Chow Mein,2,4.5
158618,2025-07-07,18:56:43,String Bean Chicken Breast,1,6.15
158619,2025-07-07,18:56:43,Broccoli Beef,1,6.15
158620,2025-07-07,18:56:43,Steamed White Rice,1,4.5
158621,2025-07-07,19:01:25,Kung Pao Chicken,1,6.15
158622,2025-07-07,19:01:25,Steamed White Rice,1,4.5
158623,2025-07-07,19:07:49,Black Pepper Angus Steak,1,7.15
158624,2025-07-07,19:07:49,Mushroom Chicken,1,6.15
158625,2025-07-07,19:07:49,Steamed White Rice,1,4.5
158626,2025-07-07,19:17:00,Mushroom Chicken,1,6.15
158627,2025-07-07,19:17:00,Fried Rice,1,4.5
158628,2025-07-07,19:17:00,Teriyaki Chicken,1,6.15
158629,2025-07-07,19:24:05,Chow Mein,1,4.5
158630,2025-07-07,19:24:05,Kung Pao Chicken,1,6.15
158631,2025-07-07,19:24:05,Orange Chicken,1,6.15
158632,2025-07-07,19:34:34,Honey Sesame Chicken Breast,1,6.15
158633,2025-07-07,19:34:34,Super Greens Side,1,4.5
158634,2025-07-07,19:34:34,Fried Rice,1,4.5
158635,2025-07-07,19:39:35,Honey Sesame Chicken Breast,1,6.15
158636,2025-07-07,19:39:35,Black Pepper Angus Steak,1,7.15
158637,2025-07-07,19:39:35,Kung Pao Chicken,1,6.15
158638,2025-07-07,19:39:35,Mushroom Chicken,1,6.15
158639,2025-07-07,19:47:09,Honey Sesame Chicken Breast,1,6.15
158640,2025-07-07,19:47:09,Broccoli Beef,1,6.15
158641,2025-07-07,19:47:09,Black Pepper Chicken,1,6.15
158642,2025-07-07,19:47:09,Mushroom Chicken,1,6.15
158643,2025-07-07,19:47:09,Grilled Teriyaki Chicken,1,6.15
158644,2025-07-07,19:56:39,Black Pepper Chicken,1,6.15
158645,2025-07-07,19:56:39,Orange Chicken,1,6.15
158646,2025-07-07,19:56:39,Kung Pao Chicken,1,6.15
158647,2025-07-07,20:02:18,Black Pepper Chicken,1,6.15
158648,2025-07-07,20:02:18,Fried Rice,1,4.5
158649,2025-07-07,20:02:18,Grilled Teriyaki Chicken,1,6.15
158650,2025-07-07,20:08:44,Kung Pao Chicken,1,6.15
158651,2025-07-07,20:08:44,Orange Chicken,1,6.15
158652,2025-07-07,20:08:44,Grilled Teriyaki Chicken,1,6.15
158653,2025-07-07,20:16:10,Honey Sesame Chicken Breast,1,6.15
158654,2025-07-07,20:16:10,Teriyaki Chicken,1,6.15
158655,2025-07-07,20:23:43,Kung Pao Chicken,1,6.15
158656,2025-07-07,20:23:43,Grilled Teriyaki Chicken,1,6.15
158657,2025-07-07,20:29:59,Broccoli Beef,1,6.15
158658,2025-07-07,20:29:59,Teriyaki Chicken,1,6.15
158659,2025-07-07,20:37:03,Black Pepper Chicken,1,6.15
158660,2025-07-07,20:37:03,Kung Pao Chicken,1,6.15
158661,2025-07-07,20:43:57,Chow Mein,1,4.5
158662,2025-07-07,20:43:57,Kung Pao Chicken,1,6.15
158663,2025-07-07,20:50:24,Honey Sesame Chicken Breast,1,6.15
158664,2025-07-07,20:50:24,Kung Pao Chicken,1,6.15
158665,2025-07-07,20:50:24,Grilled Teriyaki Chicken,1,6.15
158666,2025-07-07,20:56:13,Black Pepper Chicken,1,6.15
158667,2025-07-07,21:02:03,String Bean Chicken Breast,1,6.15
158668,2025-07-07,21:02:03,Steamed White Rice,1,4.5
158669,2025-07-07,21:11:21,Fried Rice,1,4.5
158670,2025-07-07,21:11:21,Grilled Teriyaki Chicken,1,6.15
158671,2025-07-07,21:19:47,Beijing Beef,1,6.15
158672,2025-07-07,21:26:15,Super Greens Side,1,4.5
158673,2025-07-07,21:34:27,Honey Sesame Chicken Breast,1,6.15
158674,2025-07-07,21:34:27,Kung Pao Chicken,1,6.15
158675,2025-07-07,21:34:27,Steamed White Rice,1,4.5
158676,2025-07-07,21:44:16,Grilled Teriyaki Chicken,2,6.15
158677,2025-07-07,21:51:15,Beijing Beef,1,6.15
158678,2025-07-07,21:51:15,Mushroom Chicken,1,6.15
158679,2025-07-07,21:51:15,Steamed White Rice,1,4.5
158680,2025-07-07,21:57:44,Kung Pao Chicken,1,6.15
158681,2025-07-07,21:57:44,Broccoli Beef,1,6.15
158682,2025-07-07,21:57:44,Chow Mein,1,4.5
158683,2025-07-07,21:57:44,Steamed White Rice,1,4.5
158684,2025-07-07,21:57:44,Grilled Teriyaki Chicken,1,6.15
158685,2025-07-08,09:30:17,Grilled Teriyaki Chicken,1,6.15
158686,2025-07-08,09:30:17,Steamed White Rice,1,4.5
158687,2025-07-08,09:40:47,Broccoli Beef,1,6.15
158688,2025-07-08,09:40:47,Grilled Teriyaki Chicken,1,6.15
158689,2025-07-08,09:49:07,Beijing Beef,2,6.15
158690,2025-07-08,09:49:07,Teriyaki Chicken,1,6.15
158691,2025-07-08,09:49:07,Steamed White Rice,1,4.5
158692,2025-07-08,09:49:07,String Bean Chicken Breast,1,6.15
158693,2025-07-08,09:55:51,Orange Chicken,1,6.15
158694,2025-07-08,10:02:59,Black Pepper Angus Steak,1,7.15
158695,2025-07-08,10:02:59,Broccoli Beef,1,6.15
158696,2025-07-08,10:02:59,Teriyaki Chicken,1,6.15
158697,2025-07-08,10:13:02,Black Pepper Chicken,1,6.15
158698,2025-07-08,10:13:02,Beijing Beef,1,6.15
158699,2025-07-08,10:13:02,Kung Pao Chicken,1,6.15
158700,2025-07-08,10:19:28,Chow Mein,1,4.5
158701,2025-07-08,10:19:28,Fried Rice,1,4.5
158702,2025-07-08,10:19:28,Black Pepper Chicken,2,6.15
158703,2025-07-08,10:19:28,Beijing Beef,1,6.15
158704,2025-07-08,10:26:46,Honey Sesame Chicken Breast,1,6.15
158705,2025-07-08,10:26:46,Mushroom Chicken,1,6.15
158706,2025-07-08,10:36:51,Black Pepper Angus Steak,1,7.15
158707,2025-07-08,10:36:51,Black Pepper Chicken,1,6.15
158708,2025-07-08,10:46:00,Black Pepper Chicken,1,6.15
158709,2025-07-08,10:46:00,Steamed White Rice,1,4.5
158710,2025-07-08,10:46:00,Beijing Beef,1,6.15
158711,2025-07-08,10:54:11,String Bean Chicken Breast,2,6.15
158712,2025-07-08,10:54:11,Black Pepper Chicken,1,6.15
158713,2025-07-08,10:54:11,Broccoli Beef,2,6.15
158714,2025-07-08,10:54:11,Mushroom Chicken,1,6.15
158715,2025-07-08,11:02:18,String Bean Chicken Breast,1,6.15
158716,2025-07-08,11:02:18,Chow Mein,1,4.5
158717,2025-07-08,11:09:17,Black Pepper Angus Steak,1,7.15
158718,2025-07-08,11:09:17,Broccoli Beef,1,6.15
158719,2025-07-08,11:16:09,Honey Sesame Chicken Breast,1,6.15
158720,2025-07-08,11:16:09,Super Greens Side,2,4.5
158721,2025-07-08,11:16:09,Black Pepper Chicken,2,6.15
158722,2025-07-08,11:24:10,Black Pepper Chicken,1,6.15
158723,2025-07-08,11:24:10,Steamed White Rice,1,4.5
158724,2025-07-08,11:29:37,Black Pepper Angus Steak,1,7.15
158725,2025-07-08,11:29:37,Orange Chicken,1,6.15
158726,2025-07-08,11:35:24,Super Greens Side,1,4.5
158727,2025-07-08,11:35:24,Black Pepper Angus Steak,1,7.15
158728,2025-07-08,11:35:24,Fried Rice,1,4.5
158729,2025-07-08,11:35:24,Orange Chicken,1,6.15
158730,2025-07-08,11:43:54,Honey Sesame Chicken Breast,1,6.15
158731,2025-07-08,11:43:54,Black Pepper Angus Steak,1,7.15
158732,2025-07-08,11:43:54,Teriyaki Chicken,1,6.15
158733,2025-07-08,11:51:04,Black Pepper Chicken,1,6.15
158734,2025-07-08,11:51:04,Steamed White Rice,1,4.5
158735,2025-07-08,11:57:24,Honey Sesame Chicken Breast,1,6.15
158736,2025-07-08,11:57:24,Fried Rice,1,4.5
158737,2025-07-08,11:57:24,Black Pepper Angus Steak,2,7.15
158738,2025-07-08,12:05:23,Super Greens Side,1,4.5
158739,2025-07-08,12:05:23,Mushroom Chicken,1,6.15
158740,2025-07-08,12:05:23,Steamed White Rice,1,4.5
158741,2025-07-08,12:14:47,Super Greens Side,1,4.5
158742,2025-07-08,12:23:02,Broccoli Beef,1,6.15
158743,2025-07-08,12:23:02,Black Pepper Chicken,1,6.15
158744,2025-07-08,12:28:52,Chow Mein,1,4.5
158745,2025-07-08,12:28:52,Black Pepper Angus Steak,1,7.15
158746,2025-07-08,12:35:40,String Bean Chicken Breast,1,6.15
158747,2025-07-08,12:35:40,Black Pepper Angus Steak,1,7.15
158748,2025-07-08,12:35:40,Black Pepper Chicken,1,6.15
158749,2025-07-08,12:35:40,Broccoli Beef,1,6.15
158750,2025-07-08,12:42:44,Beijing Beef,2,6.15
158751,2025-07-08,12:42:44,Fried Rice,1,4.5
158752,2025-07-08,12:51:29,String Bean Chicken Breast,1,6.15
158753,2025-07-08,12:51:29,Kung Pao Chicken,1,6.15
158754,2025-07-08,13:01:19,Steamed White Rice,1,4.5
158755,2025-07-08,13:01:19,Grilled Teriyaki Chicken,1,6.15
158756,2025-07-08,13:10:00,Fried Rice,1,4.5
158757,2025-07-08,13:16:09,Kung Pao Chicken,1,6.15
158758,2025-07-08,13:22:07,Black Pepper Angus Steak,1,7.15
158759,2025-07-08,13:22:07,Black Pepper Chicken,1,6.15
158760,2025-07-08,13:31:17,Super Greens Side,1,4.5
158761,2025-07-08,13:31:17,Kung Pao Chicken,1,6.15
158762,2025-07-08,13:31:17,Grilled Teriyaki Chicken,1,6.15
158763,2025-07-08,13:38:31,Broccoli Beef,1,6.15
158764,2025-07-08,13:38:31,Black Pepper Chicken,1,6.15
158765,2025-07-08,13:38:31,Fried Rice,1,4.5
158766,2025-07-08,13:38:31,Black Pepper Angus Steak,2,7.15
158767,2025-07-08,13:44:06,Fried Rice,1,4.5
158768,2025-07-08,13:52:41,Black Pepper Angus Steak,1,7.15
158769,2025-07-08,13:52:41,Black Pepper Chicken,1,6.15
158770,2025-07-08,13:52:41,Teriyaki Chicken,1,6.15
158771,2025-07-08,13:58:56,Super Greens Side,1,4.5
158772,2025-07-08,13:58:56,Beijing Beef,1,6.15
158773,2025-07-08,14:07:01,Honey Sesame Chicken Breast,1,6.15
158774,2025-07-08,14:07:01,Black Pepper Angus Steak,1,7.15
158775,2025-07-08,14:16:50,Black Pepper Angus Steak,1,7.15
158776,2025-07-08,14:16:50,Teriyaki Chicken,1,6.15
158777,2025-07-08,14:24:10,Honey Sesame Chicken Breast,1,6.15
158778,2025-07-08,14:24:10,Steamed White Rice,1,4.5
158779,2025-07-08,14:31:00,Beijing Beef,2,6.15
158780,2025-07-08,14:31:00,Kung Pao Chicken,1,6.15
158781,2025-07-08,14:40:19,Black Pepper Chicken,1,6.15
158782,2025-07-08,14:40:19,Steamed White Rice,1,4.5
158783,2025-07-08,14:49:19,Chow Mein,1,4.5
158784,2025-07-08,14:55:16,Honey Sesame Chicken Breast,1,6.15
158785,2025-07-08,14:55:16,String Bean Chicken Breast,2,6.15
158786,2025-07-08,14:55:16,Grilled Teriyaki Chicken,1,6.15
158787,2025-07-08,14:55:16,Beijing Beef,1,6.15
158788,2025-07-08,15:03:55,Kung Pao Chicken,1,6.15
158789,2025-07-08,15:03:55,Orange Chicken,1,6.15
158790,2025-07-08,15:09:20,Orange Chicken,1,6.15
158791,2025-07-08,15:09:20,Steamed White Rice,1,4.5
158792,2025-07-08,15:16:36,Orange Chicken,1,6.15
158793,2025-07-08,15:16:36,Teriyaki Chicken,1,6.15
158794,2025-07-08,15:22:21,Black Pepper Chicken,1,6.15
158795,2025-07-08,15:22:21,Kung Pao Chicken,1,6.15
158796,2025-07-08,15:22:21,Honey Sesame Chicken Breast,1,6.15
158797,2025-07-08,15:27:37,Orange Chicken,1,6.15
158798,2025-07-08,15:36:57,Chow Mein,1,4.5
158799,2025-07-08,15:45:08,Mushroom Chicken,1,6.15
158800,2025-07-08,15:53:28,Orange Chicken,1,6.15
158801,2025-07-08,15:53:28,Grilled Teriyaki Chicken,1,6.15
158802,2025-07-08,16:01:59,Kung Pao Chicken,1,6.15
158803,2025-07-08,16:01:59,Grilled Teriyaki Chicken,1,6.15
158804,2025-07-08,16:01:59,Beijing Beef,1,6.15
158805,2025-07-08,16:08:17,Beijing Beef,2,6.15
158806,2025-07-08,16:08:17,Kung Pao Chicken,1,6.15
158807,2025-07-08,16:08:17,Mushroom Chicken,1,6.15
158808,2025-07-08,16:08:17,Steamed White Rice,1,4.5
158809,2025-07-08,16:15:46,Black Pepper Angus Steak,1,7.15
158810,2025-07-08,16:15:46,Kung Pao Chicken,1,6.15
158811,2025-07-08,16:15:46,Mushroom Chicken,2,6.15
158812,2025-07-08,16:24:30,Black Pepper Angus Steak,2,7.15
158813,2025-07-08,16:33:13,Honey Sesame Chicken Breast,1,6.15
158814,2025-07-08,16:33:13,Orange Chicken,1,6.15
158815,2025-07-08,16:40:37,Kung Pao Chicken,1,6.15
158816,2025-07-08,16:40:37,Super Greens Side,2,4.5
158817,2025-07-08,16:47:19,Beijing Beef,1,6.15
158818,2025-07-08,16:55:29,Teriyaki Chicken,1,6.15
158819,2025-07-08,16:55:29,Broccoli Beef,1,6.15
158820,2025-07-08,16:55:29,Chow Mein,1,4.5
158821,2025-07-08,16:55:29,Mushroom Chicken,1,6.15
158822,2025-07-08,16:55:29,Super Greens Side,1,4.5
158823,2025-07-08,17:00:43,Black Pepper Chicken,1,6.15
158824,2025-07-08,17:00:43,Fried Rice,2,4.5
158825,2025-07-08,17:00:43,Steamed White Rice,1,4.5
158826,2025-07-08,17:00:43,Beijing Beef,1,6.15
158827,2025-07-08,17:08:01,Mushroom Chicken,1,6.15
158828,2025-07-08,17:08:01,Grilled Teriyaki Chicken,1,6.15
158829,2025-07-08,17:14:03,Black Pepper Chicken,1,6.15
158830,2025-07-08,17:14:03,Kung Pao Chicken,1,6.15
158831,2025-07-08,17:20:55,String Bean Chicken Breast,1,6.15
158832,2025-07-08,17:25:52,Orange Chicken,1,6.15
158833,2025-07-08,17:25:52,Fried Rice,2,4.5
158834,2025-07-08,17:25:52,Mushroom Chicken,1,6.15
158835,2025-07-08,17:35:23,Chow Mein,1,4.5
158836,2025-07-08,17:35:23,Steamed White Rice,1,4.5
158837,2025-07-08,17:45:42,Kung Pao Chicken,1,6.15
158838,2025-07-08,17:45:42,Mushroom Chicken,1,6.15
158839,2025-07-08,17:50:50,Chow Mein,1,4.5
158840,2025-07-08,18:00:14,Chow Mein,1,4.5
158841,2025-07-08,18:00:14,Broccoli Beef,1,6.15
158842,2025-07-08,18:08:51,Fried Rice,1,4.5
158843,2025-07-08,18:08:51,Teriyaki Chicken,1,6.15
158844,2025-07-08,18:16:28,Steamed White Rice,1,4.5
158845,2025-07-08,18:16:28,Grilled Teriyaki Chicken,1,6.15
158846,2025-07-08,18:22:40,Honey Sesame Chicken Breast,1,6.15
158847,2025-07-08,18:22:40,Black Pepper Chicken,1,6.15
158848,2025-07-08,18:22:40,String Bean Chicken Breast,1,6.15
158849,2025-07-08,18:32:06,Honey Sesame Chicken Breast,1,6.15
158850,2025-07-08,18:32:06,Mushroom Chicken,1,6.15
158851,2025-07-08,18:41:38,Super Greens Side,1,4.5
158852,2025-07-08,18:41:38,Black Pepper Angus Steak,1,7.15
158853,2025-07-08,18:47:30,Super Greens Side,1,4.5
158854,2025-07-08,18:47:30,Broccoli Beef,1,6.15
158855,2025-07-08,18:56:17,Honey Sesame Chicken Breast,1,6.15
158856,2025-07-08,18:56:17,Broccoli Beef,1,6.15
158857,2025-07-08,18:56:17,Orange Chicken,1,6.15
158858,2025-07-08,19:03:23,Grilled Teriyaki Chicken,1,6.15
158859,2025-07-08,19:10:22,String Bean Chicken Breast,1,6.15
158860,2025-07-08,19:10:22,Orange Chicken,1,6.15
158861,2025-07-08,19:10:22,Mushroom Chicken,1,6.15
158862,2025-07-08,19:10:22,Grilled Teriyaki Chicken,1,6.15
158863,2025-07-08,19:17:16,Chow Mein,1,4.5
158864,2025-07-08,19:17:16,Fried Rice,1,4.5
158865,2025-07-08,19:17:16,Grilled Teriyaki Chicken,1,6.15
158866,2025-07-08,19:22:30,String Bean Chicken Breast,1,6.15
158867,2025-07-08,19:22:30,Mushroom Chicken,1,6.15
158868,2025-07-08,19:32:58,Grilled Teriyaki Chicken,1,6.15
158869,2025-07-08,19:41:59,Mushroom Chicken,1,6.15
158870,2025-07-08,19:49:45,Black Pepper Angus Steak,1,7.15
158871,2025-07-08,19:49:45,Grilled Teriyaki Chicken,1,6.15
158872,2025-07-08,19:57:15,Chow Mein,1,4.5
158873,2025-07-08,19:57:15,Honey Sesame Chicken Breast,2,6.15
158874,2025-07-08,19:57:15,Black Pepper Chicken,1,6.15
158875,2025-07-08,20:06:48,Super Greens Side,1,4.5
158876,2025-07-08,20:06:48,Chow Mein,1,4.5
158877,2025-07-08,20:06:48,Grilled Teriyaki Chicken,1,6.15
158878,2025-07-08,20:13:32,Honey Sesame Chicken Breast,1,6.15
158879,2025-07-08,20:13:32,Black Pepper Angus Steak,1,7.15
158880,2025-07-08,20:22:03,Kung Pao Chicken,1,6.15
158881,2025-07-08,20:22:03,Orange Chicken,1,6.15
158882,2025-07-08,20:28:25,Broccoli Beef,1,6.15
158883,2025-07-08,20:28:25,Chow Mein,1,4.5
158884,2025-07-08,20:28:25,Steamed White Rice,1,4.5
158885,2025-07-08,20:28:25,String Bean Chicken Breast,1,6.15
158886,2025-07-08,20:28:25,Beijing Beef,1,6.15
158887,2025-07-08,20:35:37,Honey Sesame Chicken Breast,1,6.15
158888,2025-07-08,20:35:37,Black Pepper Angus Steak,1,7.15
158889,2025-07-08,20:35:37,Grilled Teriyaki Chicken,1,6.15
158890,2025-07-08,20:41:20,String Bean Chicken Breast,1,6.15
158891,2025-07-08,20:41:20,Teriyaki Chicken,1,6.15
158892,2025-07-08,20:41:20,Steamed White Rice,1,4.5
158893,2025-07-08,20:47:53,Super Greens Side,1,4.5
158894,2025-07-08,20:47:53,Kung Pao Chicken,1,6.15
158895,2025-07-08,20:54:13,Mushroom Chicken,1,6.15
158896,2025-07-08,21:02:40,Honey Sesame Chicken Breast,1,6.15
158897,2025-07-08,21:02:40,Black Pepper Chicken,1,6.15
158898,2025-07-08,21:02:40,Kung Pao Chicken,1,6.15
158899,2025-07-08,21:10:15,Super Greens Side,1,4.5
158900,2025-07-08,21:10:15,Chow Mein,1,4.5
158901,2025-07-08,21:10:15,Fried Rice,1,4.5
158902,2025-07-08,21:10:15,Steamed White Rice,1,4.5
158903,2025-07-08,21:16:11,Broccoli Beef,1,6.15
158904,2025-07-08,21:25:48,Black Pepper Chicken,1,6.15
158905,2025-07-08,21:25:48,Beijing Beef,1,6.15
158906,2025-07-08,21:25:48,Mushroom Chicken,1,6.15
158907,2025-07-08,21:25:48,Grilled Teriyaki Chicken,1,6.15
158908,2025-07-08,21:31:51,String Bean Chicken Breast,1,6.15
158909,2025-07-08,21:37:29,Kung Pao Chicken,1,6.15
158910,2025-07-08,21:37:29,Mushroom Chicken,2,6.15
158911,2025-07-08,21:43:45,Orange Chicken,1,6.15
158912,2025-07-08,21:43:45,Beijing Beef,1,6.15
